h_signal_variance,h_signal_iqr,h_mean,h_std,h_max,h_min,h_skew,h_kurtosis,h_energy,h_median,h_entropy,h_mean_slope,h_std_slope,v_signal_variance,v_signal_iqr,v_mean,v_std,v_max,v_min,v_skew,v_kurtosis,v_energy,v_median,v_entropy,v_mean_slope,v_std_slope,h_fft_max_freq,h_fft_mean_power,h_fft_peak_power,v_fft_max_freq,v_fft_mean_power,v_fft_peak_power,target
3592.4977352772858,27.8055,-16.604690392486013,59.93744852158195,276.0,-171.6,2.5854311371880705,13.053147017106753,4839135.061362812,-20.963,6.500825995313969,0.003314719999999977,3.8745288358751746,7071.083146041704,177.8834,-118.20043663517185,84.08973270287939,27.711,-192.68,0.7096011658939186,-1.435356715817071,26324075.384850513,-174.13,6.808874417832772,0.004462608,5.602217523511696,0.0,4839135.061362811,431495413.5581896,0.0,26324075.384850513,21865166111.80958,6
3825.9658663691334,18.0967,-2.620766707561953,61.85439245816851,284.26,-170.94,2.3744654631558744,11.829451657121364,4794875.689915252,-2.5763,6.036486010956866,0.013120000000000015,3.7678956675719637,6626.29682735281,166.03035,-110.72234096482813,81.40206893779059,33.345,-189.85,0.7337039395394748,-1.3998631573014548,23626052.75372167,-162.8,6.8194564651528555,0.0198672,5.294250885095088,9.0,4794875.689915252,298313318.7236448,0.0,23626052.753721673,19186030833.80184,6
3518.0276358383258,10.3462,9.742706607553957,59.31296347206339,286.42,-163.83,2.039282666537013,12.196892099052262,4519797.907816879,6.4317,5.911573866328994,0.008679440000000023,3.457921917833419,8805.39788335728,199.60805,-127.59124450919263,93.83708160081109,33.812,-213.38,0.6600744373983087,-1.4949316254346467,31381239.37201109,-183.57,6.779255430895951,-0.01036800000000003,6.200239086827018,7.0,4519797.90781688,275909049.8213553,0.0,31381239.372011095,25477473961.533855,6
2803.2100508186186,29.23649,15.095485054356514,52.945349661878886,285.66,-154.58,1.5725585385888246,12.504523795570021,3791885.733525995,11.666,6.355495971144188,0.006805440000000007,3.5284856751281732,7403.452765545947,178.41989999999998,-118.36856099152678,86.04331912209075,30.853,-206.13,0.6991156205131012,-1.4485159192149781,26789625.81493518,-173.62,6.794206341104804,0.008370159999999988,5.40482535825114,0.0,3791885.733525994,356622519.8998298,0.0,26789625.814935178,21927410912.951736,6
4203.051533900562,34.88720000000001,-14.00819741918465,64.83094580445794,303.06,-159.6,3.020622693637255,13.419305986210912,5503500.692173105,-23.276,6.411809257693982,0.010170960000000014,3.8120845351964956,7391.776944168561,173.8234,-116.13502363469225,85.97544384397537,45.569,-209.15,0.6916920167267344,-1.4137238432680526,26119779.944157656,-168.99,6.8131829978565115,-0.004625599999999986,5.8845209311683035,1.0,5503500.692173104,384584712.7160522,0.0,26119779.944157664,21107706400.74049,6
5442.018838949512,56.162699999999994,-32.92218556019184,73.7700402531374,266.28,-202.65,2.1474838383789803,8.030650609335366,8163887.31540253,-45.56,6.71582453428938,0.007680240000000003,4.064563450044778,4165.100425904026,120.64486500000001,-76.57428954196642,64.53758924769367,49.731,-177.17,0.5574977688832115,-1.3303076025431433,12545931.52819593,-110.5,6.819191721201632,0.008927200000000015,3.567844801562956,0.0,8163887.315402529,1696258106.5937393,0.0,12545931.52819593,9176574010.132883,6
13516.934091084757,194.61015,-109.2386434556355,116.26235027335701,241.14,-250.36,1.0747750087839536,1.0138252282898375,31837969.159205377,-136.93,6.853389914404279,0.0069313600000000634,7.989867406573972,22036.935893517733,314.6395,-199.43492021822541,148.44842839692757,19.239,-385.4,0.3540747924707738,-1.6416042273639548,77325840.34325556,-262.77,6.769009453360807,-0.010591200000000026,11.150215588828347,0.0,31837969.15920537,18675284048.684185,0.0,77325840.34325556,62246799559.12156,6
30702.26303092693,358.55884999999995,228.35245306394887,175.2206124601981,388.68,-162.11,-0.7410297741834488,-1.1962060704607258,103641729.4199136,337.0,6.806561825415479,0.011403999999999996,11.55636424629519,2904.660562108249,84.2445,-66.83206933493206,53.894902932543154,12.625,-265.96,-1.115042719314114,2.589667712577752,9221353.753175464,-61.649,6.813012339776883,0.008115759999999994,4.621289798338936,0.0,103641729.4199136,81606731158.64827,0.0,9221353.753175465,6990116860.862536,7
26465.225828975657,314.34425,199.11098494884092,162.68136288147963,349.98,-184.45,-0.7637120025722068,-1.081522747908012,82704123.10549779,312.88,6.80341071848285,-0.006214399999999978,10.555155068402174,8092.284958557091,151.80199999999996,108.35667928441246,89.95712844770608,225.22,-140.25,-0.7214144722822627,-0.46371950300613163,24811652.085031748,144.73,6.887634834676835,0.020234399999999958,6.8758018197973705,0.0,82704123.10549782,62044753117.40501,0.0,24811652.085031748,18374942705.947906,7
16492.93839852334,226.60785,118.9476312086331,128.42483559858405,260.09,-210.93,-0.8637102114348301,-0.4251334905682964,38332488.18820408,192.23,6.853345404638952,0.010562719999999968,6.126521809209929,12078.196223393004,207.5455,-139.73450460751397,109.90084723692081,21.724,-334.17,-0.15816999206687415,-1.3136902864189306,39536513.92962674,-132.51,6.7993403921417555,-0.0011310400000000072,10.082281063878064,0.0,38332488.18820407,22142477636.815872,0.0,39536513.92962673,30557789758.156776,7
31321.29232395401,342.291425,200.36057781934448,176.9782255644858,351.8,-177.63,-0.6665592279824192,-1.2363809653607862,89403532.48853758,328.81,6.7809310669032925,0.005298720000000003,9.987114370597656,3117.4751756957685,79.21195,-53.82067372557154,55.834354797882,25.307,-266.18,-1.7385813771812635,4.563782794978254,7523689.260058714,-51.821,6.690435898341438,0.006908959999999985,3.893335862275937,0.0,89403532.48853756,62825965334.88015,0.0,7523689.260058715,4533283496.8944,7
23167.49577377186,288.6884,172.9327575559472,152.20872436812505,303.2,-176.66,-0.732761246830413,-1.0324100374410041,66394616.24650453,280.09,6.787360806414041,0.0031999999999999546,8.906026448569706,2041.1134355065567,33.56665,-31.456303417186255,45.17868341935782,13.359,-229.45,-3.186291992780436,10.601761398087119,3791296.1876859814,-24.752,6.531189672449523,0.008459040000000013,2.90605267049174,0.0,66394616.246504515,46802510870.92844,0.0,3791296.187685982,1548566963.1139655,7
20094.91809045614,262.20253,152.43179289048763,141.7565451415071,292.72,-178.74,-0.7559558169835088,-0.9302195444629229,54206292.33740508,243.94,6.796616069183206,0.008983840000000009,7.3345172611227705,2608.04307763095,28.9152,-25.832707642366106,51.06900310003075,35.418,-233.89,-3.111234865061731,9.590261974948024,4097490.1990704043,-10.984,6.33499297291628,0.011259199999999973,3.0923937198575695,0.0,54206292.33740506,36363504807.6118,0.0,4097490.1990704043,1044370214.5015619,7
21425.50833320497,263.26455000000004,151.8405842494005,146.374548105895,295.49,-198.17,-0.7824836704744703,-0.8279656327535934,55645820.26936372,246.94,6.810283910917484,0.009234640000000035,7.5403914565526415,2596.1423956175686,40.497350000000004,19.76402136370903,50.952354171496026,63.214,-206.03,-3.3137035789410754,11.286659394874953,3736435.4290394764,38.229,6.763741922673209,0.005654363999999964,2.840159939971617,0.0,55645820.26936371,36081979189.9999,0.0,3736435.4290394774,611315276.4444956,7
23517.897876054274,282.9989,165.83527932214227,153.3554624917361,289.35,-186.11,-0.7582061930239112,-1.0162194576129673,63825066.417627946,276.44,6.811106147192669,0.0021459199999999783,8.58860619422245,2014.7462639080318,28.9723,-24.39996632693845,44.88592500893829,13.526,-214.79,-3.2741899409556403,10.718137900390236,3265240.880450366,-12.709,6.372187178322493,0.008246960000000005,3.202564546542959,0.0,63825066.41762792,43039624394.52973,0.0,3265240.880450366,931736423.6810744,7
31471.429592033997,348.68955,209.93267746442845,177.4018872279379,364.23,-158.67,-0.6233089986319171,-1.3660236600163627,94504491.48293158,340.37,6.7741913494367,0.011345039999999971,10.509904523067203,2402.5210290682817,24.11045,-17.490236204636293,49.015518247472215,42.505,-239.73,-3.2530597133150607,11.261746786225276,3388245.1688443767,-2.0641,6.2340839798916035,0.005036976000000016,3.0320521890614422,0.0,94504491.4829316,68972300062.18463,0.0,3388245.168844377,478746893.21142566,7
19382.405942596513,249.791485,148.71694562270181,139.22070946018238,278.99,-190.91,-0.8427147757308971,-0.7485916183785442,51915418.958285645,241.1,6.822893249934628,0.005939167999999972,7.400775557100117,2173.9212936870454,29.790550000000003,-32.61233813317346,46.62532888556439,10.051,-244.37,-3.470286704274825,12.660664813289205,4050094.851141556,-29.157,6.598235766044131,0.012343920000000017,2.961126885500568,0.0,51915418.95828565,34612704434.24587,0.0,4050094.8511415552,1664479660.236567,7
5199.6500337549405,74.24619999999999,-35.67922772038369,72.1085988891404,290.56,-126.57,2.473370711000572,8.826933789283895,8097294.3129219,-34.673,6.706075360161428,-0.006403200000000004,4.016109083592094,7256.887746147162,153.5789,-95.36820906474821,85.18736846591261,142.51,-196.66,0.9287274589660479,-0.1144099628811408,20456330.791002218,-132.71,6.8789698770747485,-0.01836239999999998,5.9903252601927255,0.0,8097294.3129219,1992257682.9887793,0.0,20456330.791002214,14233833239.935719,8
11036.057198875435,158.88475,-94.88409333333333,105.05264013281834,289.95,-176.25,1.9380118441967553,3.90277899257479,25068849.506571744,-145.43,6.845744354997482,0.010458479999999985,5.7405289880206585,3897.3837174858254,105.6813,-62.56225876338929,62.42902944532956,147.93,-116.52,1.5583350229745265,2.220440625713377,9772086.343767945,-90.084,6.866823668187758,0.010962240000000009,3.952231512026113,0.0,25068849.506571744,14089690180.424004,0.0,9772086.343767945,6125470600.804664,8
8882.689111718419,128.55375,-71.8874952702638,94.24801913949395,288.3,-168.7,2.1261606230922356,5.152642774089202,17577176.86102622,-103.45,6.8365720755607535,0.010618000000000006,4.622936678041565,4620.883942928882,80.5858,-43.990966127498,67.97708395429214,212.97,-106.65,2.3708552154092652,5.770537644638585,8201667.393743209,-76.958,6.858868880025889,0.008161759999999981,3.38031027382318,0.0,17577176.861026224,8087630910.615369,0.0,8201667.393743206,3028597918.005109,8
12473.99335318033,168.9985,-100.3677272310152,111.6870330574697,259.19,-191.23,1.6080694879070279,2.2602003753304487,28207140.20239745,-167.99,6.853469995425256,0.011696319999999923,6.165592717573758,7058.468895510475,118.0216,-66.29116472773781,84.01469452131856,202.33,-154.83,1.575360819966239,2.3381727807065484,14327687.25800465,-108.85,6.838197624322316,0.009889440000000013,4.998370684578101,0.0,28207140.202397443,15765320321.478636,0.0,14327687.25800465,6877425879.821028,8
16265.827176765444,194.32745,-107.54557580815349,127.53755202592468,254.64,-232.22,1.3339519246432765,1.1512886047793076,34817679.44389359,-178.61,6.851474780376228,0.005272960000000035,7.525946666107112,11060.108972422391,179.20395000000002,-96.86243416306955,105.16705269437948,203.58,-227.38,0.9995172299823364,0.37020746627607526,25573492.595646136,-141.78,6.818143499380387,0.006334913600000005,6.989284320168551,0.0,34817679.4438936,18100881186.845776,0.0,25573492.59564613,14683357635.203297,8
13699.245860521069,175.28605000000002,-96.34425603173462,117.04377753866743,278.02,-187.9,1.6186329904144547,2.3218879251119455,28749808.375067707,-167.01,6.831188604108652,0.011473119999999995,6.597423300510573,5969.600500345766,94.81980000000001,-48.08525451398881,77.26318981472203,231.57,-115.16,2.1712942211901693,4.851691172254483,10360522.044728082,-83.914,6.844307162564389,0.01732159999999998,3.612471573384356,0.0,28749808.375067707,14526676806.248362,0.0,10360522.044728078,3618582325.313204,8
9994.785327681915,130.64685,-71.92355927098322,99.9739232384221,279.77,-145.44,2.0466304022605435,4.219449945022579,18974897.416066576,-129.03,6.839988333491558,0.009328160000000071,5.287468928762675,7558.874175902748,122.44090000000001,-69.31370626698642,86.94178613246191,222.26,-150.18,1.6618328475212996,2.6327131424251338,15466443.32951339,-119.23,6.863147539342005,-0.006908800000000008,4.923233315188497,0.0,18974897.41606658,8095747634.891766,0.0,15466443.329513391,7518874961.0592785,8
15189.118834531637,186.3051,-103.9198501478817,123.24414320579959,279.91,-223.69,1.482414717868729,1.913384313778617,32511556.06570157,-164.82,6.829807322027265,0.0015840799999999717,7.490088553893982,9346.249652973498,155.24875000000003,-85.09570496402877,96.67600350124894,207.89,-171.14,1.3032346164668795,1.1996147662926084,20750998.349029463,-140.61,6.831875679098951,0.009243920000000025,5.560227874238565,0.0,32511556.06570157,16900970473.031815,0.0,20750998.34902946,11332608881.482677,8
14491.608372582568,180.1111,-101.73072622693844,120.38109640879073,278.4,-206.56,1.569211065864274,2.109295953279548,31075777.03808483,-168.3,6.846227987172991,0.006863463999999999,6.982955285192228,6856.544009452251,120.81315,-67.10374309560352,82.80425115567589,211.64,-154.81,1.6331225349194651,2.554691432582861,14210679.889963154,-112.71,6.842750405219057,0.006854071999999985,4.415016337245817,0.0,31075777.038084827,16196415479.944029,0.0,14210679.889963154,7047062311.007124,8
10920.378672525267,134.28825,-73.95027523341327,104.50061565620207,300.68,-154.6,2.128946509636669,4.635627726567377,20502666.371408176,-131.34,6.82179718103246,0.0013982400000000098,5.63629936879767,6870.270591278657,117.19155,-68.78401724860112,82.88709544481974,207.1,-139.72,1.6904530443256773,2.7329389865171425,14513491.036788275,-118.41,6.846855137437418,0.015044000000000017,4.338936804466227,0.0,20502666.371408176,8558432087.750912,0.0,14513491.036788275,7404396941.400444,8
13422.675086612748,240.96994999999998,-152.84542757977616,115.8562690863673,34.021,-277.73,0.49710015216484305,-1.6187581121924255,46017284.17314035,-215.85,6.749242228950884,0.0023915200000000367,8.249127135556627,5611.293090937695,87.5249,-45.753755889048755,74.90856487036508,253.12,-176.62,2.0196321300923676,5.667993442066207,9638578.78538434,-50.9,6.781339070440437,0.015508799999999979,5.0678168293946575,0.0,46017284.17314034,36561122567.37452,0.0,9638578.785384338,3276182761.9052267,9
4948.801498942278,134.562745,-81.4239413541167,70.3477185055939,70.942,-152.61,0.6337100191551457,-1.3823639721387266,14484903.315450724,-129.48,6.785032229247246,0.008961359999999991,4.273898624339416,7537.359818421924,114.15505,-63.065897418065546,86.81796944424538,256.69,-175.1,1.782947662236802,3.873356173222077,14404848.711695429,-82.843,6.810499690020142,0.006708920000000012,5.888835780340371,0.0,14484903.315450724,10375734752.982693,0.0,14404848.711695427,6224490085.140853,9
6769.695143906205,165.88354999999999,-108.81295928457233,82.27815714942943,40.093,-186.87,0.6585461857158392,-1.503000694869905,23281054.020467427,-164.57,6.792798500531951,0.010251839999999993,5.810612221431641,5928.439730826682,82.8698,-53.64939788928857,76.99636180253377,245.46,-189.65,2.0767953541870177,5.722238844399625,11017178.728512064,-81.416,6.817377902827618,0.008622559999999953,5.096833351808895,0.0,23281054.020467423,18530018909.696392,0.0,11017178.72851206,4504476482.185103,9
4191.83004244689,122.10515,-72.69289381454837,64.74434371006389,69.188,-151.14,0.5716720957451273,-1.2722555722142133,11854584.653828695,-104.31,6.802034022937914,0.009924000000000023,3.571153035757836,6503.525109292238,103.67975,-58.57306403037571,80.64443631951455,251.49,-202.39,1.884058093638443,4.751034776024116,12427845.502937611,-86.122,6.803595547031396,0.00764770400000001,4.689441538207317,0.0,11854584.653828697,8269867193.680276,0.0,12427845.50293761,5369211424.607491,9
3620.2270011033565,110.51767,-64.59881789776179,60.16832223939235,74.323,-137.61,0.6089738330801288,-1.052934765119311,9749336.077889323,-90.743,6.8314680581511915,0.012303999999999995,2.871860870261862,7305.174032989249,121.99115,-72.73857216986411,85.47031082773275,248.85,-193.85,1.7969154041768842,4.087069675712033,15757688.466789022,-97.047,6.863979538687246,0.012742639999999984,5.869563362913937,0.0,9749336.077889325,6530760556.48579,0.0,15757688.46678902,8280263605.15086,9
7975.12730063152,181.26295,-110.25226806554755,89.30356824131677,61.409,-203.17,0.6042420390805842,-1.4908013039801467,25183493.082700327,-161.07,6.790501055273125,0.003189520000000016,6.2791057417989125,9685.64042929776,158.7754,-92.86887405435651,98.4156513431566,245.29,-231.24,1.4011246136233022,2.1578179688055927,22906145.514974535,-128.76,6.839429357087965,0.008429279999999994,6.7485890822286185,0.0,25183493.08270032,19023467645.842476,0.0,22906145.51497454,13497551081.741722,9
9922.446261174284,204.78584999999998,-129.14401283605116,99.61147655352913,49.389,-241.21,0.5435834813515645,-1.4698434263484859,33277378.51302811,-174.17,6.777252000336357,0.010131440000000021,7.239227325514235,7405.942477616543,113.47975,-61.14302746434852,86.05778568855082,263.19,-184.65,1.9824553375145624,4.697641649158146,13941659.7686884,-81.951,6.832836662187555,0.008468239999999981,5.468709674669513,0.0,33277378.513028115,26101362198.614155,0.0,13941659.7686884,5850708987.216817,9
8922.592639663082,199.8738,-128.63128111270984,94.45947617715801,36.109,-230.28,0.6408809527728997,-1.4163790435647539,31861217.499570437,-180.46,6.805390848923897,0.012644959999999992,6.874936012041269,3556.3681634393292,16.84525,2.286565127817744,59.63529293496703,268.05,-179.6,2.183556652360545,11.349232094955402,4455557.275947376,0.33651,5.828318829223771,0.006742471999999981,3.7302070397682217,0.0,31861217.499570444,25894516688.29726,8.0,4455557.275947375,267313092.00510883,9
8488.320953861148,184.19259999999997,-114.91026574660273,92.13208428045654,72.093,-200.6,0.6545270012631239,-1.4245005965312674,27137555.349897824,-174.37,6.795293865327468,0.010879199999999992,5.80427569098385,5227.646043593125,45.17060000000001,-24.956375850119905,72.3024622235863,259.77,-225.79,1.7245587403194096,6.986208516466776,7318933.890696132,-41.754,6.661664751369447,0.01166560000000003,4.1543154509504,0.0,27137555.349897828,20664850961.60853,0.0,7318933.890696132,974715011.3915768,9
10463.866070559745,213.19705000000002,-131.50357386171066,102.29304018631836,53.786,-249.21,0.5709891234234701,-1.4861944083823933,34724077.06721162,-183.0,6.790845337306565,0.010055200000000014,7.526694485215373,5067.993396666319,50.500499999999995,47.21895774180656,71.18984054390289,315.02,-150.77,1.2208009766055867,6.054257178817627,9129326.83197793,47.963,6.753085072050451,-0.011290400000000046,4.298437845663025,0.0,34724077.06721162,27063859546.789665,0.0,9129326.831977932,3489373133.0282035,9
6269.889319807816,120.4201,-58.549393541966424,79.18263269055795,230.12,-166.73,1.6061270581064986,3.7169859805147016,12132098.925728785,-67.745,6.795528716749853,0.013014640000000008,3.092955427969346,5574.95660355895,54.86135,-24.260441009512387,74.66563201071126,302.21,-89.034,3.0917850919498058,9.908923115067617,7710570.52752026,-52.564,6.776492760478639,0.010812159999999994,4.585386106064494,0.0,12132098.925728787,5364872700.698157,1.0,7710570.52752026,1202941399.6035786,10
9233.532627676032,143.148165,-81.93739737330135,96.09127238035737,258.96,-160.75,1.6598800327780472,2.7325040812794485,19950034.41469889,-139.58,6.81279318971589,0.010541520000000014,4.797936249495237,7092.699580742733,107.7487,-58.05140717985611,84.21816657196197,262.14,-130.46,2.2822934845242453,5.425285686736348,13088794.485836532,-97.502,6.831303859030667,0.004736399999999992,4.4647539468816735,0.0,19950034.41469889,10507005256.942698,0.0,13088794.485836534,5273999965.219544,10
8585.65595477348,131.31575,-72.72703973780975,92.65881477103773,249.28,-147.73,1.7425480141529963,3.009735271054696,17357472.708011843,-123.01,6.84028184392861,0.013437120000000016,4.524598808096977,11880.27866621352,201.48495,-121.51592092781773,108.99669107919524,194.19,-249.56,1.0455800257991616,0.37954718288839917,33334643.529141616,-154.27,6.853763857362883,0.0064343200000000255,8.077300272592625,0.0,17357472.708011847,8277638202.846371,0.0,33334643.529141616,23108991062.053337,10
7202.429422827213,101.076075,-48.52867929920065,84.86712804630078,244.22,-133.17,1.742085188003032,3.0799719917315436,11956385.133827198,-87.929,6.8195150489581575,0.005729440000000011,3.3916545732344754,13417.121291380081,202.79565,-124.69809635363711,115.83229813562399,224.23,-238.57,1.2236898218483565,0.6329363978385225,36237387.3935269,-187.09,6.849167295814951,0.006036799999999994,7.837911701507986,0.0,11956385.133827202,3685628553.2638144,0.0,36237387.39352689,24335163391.171036,10
12392.6972103746,176.51850000000002,-101.08827902797762,111.32249193390615,249.68,-191.87,1.2993942022407503,1.0921688152603828,28287033.24638329,-173.39,6.842369055957321,-0.00017599999999997636,6.220021033349109,8565.799479685744,141.07729999999998,-86.3651728361311,92.55160441443327,214.29,-170.81,1.4718682167038706,1.7416083474586461,20046952.940934375,-137.03,6.848111424959046,0.011689599999999974,5.948496765047587,0.0,28287033.246383283,15992495064.292032,0.0,20046952.940934375,11673253377.601234,10
9939.682734234382,138.30592499999997,-71.07943658481214,99.69795752288199,256.49,-152.24,1.4944145653098824,1.8095339435153992,18754953.26835034,-133.88,6.839783454107853,0.0043211200000000186,5.137118928946299,11488.786630789129,161.77985,-89.48174135731415,107.1857575930176,255.52,-195.64,1.523583440872947,2.030625123346929,24389206.602575116,-143.48,6.839136096937896,0.002817839999999978,6.608412728030584,0.0,18754953.268350337,7906833119.946736,0.0,24389206.602575112,12530934893.84986,10
6317.144604780862,90.38804999999999,-33.91850252517985,79.48046681280164,263.14,-125.2,2.0615839262463522,4.946210510298978,9341979.382332698,-55.393,6.804001995936204,0.014513360000000012,3.0234728749540207,5590.032974466138,86.35735000000001,-46.07915771302957,74.76652308664713,252.92,-114.63,2.5066839575487716,6.660981214725648,9649365.509260496,-79.906,6.814261697540056,0.011444800000000043,4.0814000116208335,1.0,9341979.3823327,1821660532.2111788,0.0,9649365.509260492,3322949057.012402,10
12325.81440738773,181.630965,-102.65389176346922,111.02168440168673,233.61,-205.74,1.1319113850411502,0.4360007276941058,28602408.512868807,-172.15,6.837189089991242,0.00790469599999999,6.46267686093386,13362.284668125953,184.29149999999998,-104.49125904156675,115.59534881700887,242.57,-209.22,1.3677838386095293,1.189781716464104,30375165.563156415,-165.69,6.859780417917461,0.0003322400000000243,6.921228211874153,0.0,28602408.512868796,16491701176.222668,0.0,30375165.563156407,17087343251.60689,10
18598.615231042008,221.535101,-105.78329242893686,136.3767400660465,245.85,-255.18,0.8038365046417502,-0.26970277877498416,37265688.955373116,-173.29,6.797383198480314,0.01203384000000001,7.883019882101437,12630.27469322669,134.47608499999998,-59.2332856481215,112.3844948968793,284.23,-155.09,1.6871855869210346,2.2123222252525627,20189709.8841952,-128.54,6.80300681763684,0.007320224000000007,5.36658556356375,0.0,37265688.95537311,17512525447.9758,0.0,20189709.88419521,5490934539.953743,10
8002.067224359203,98.57589999999999,-39.803813395683456,89.45427448903268,276.97,-125.98,2.0403273166152855,4.084533637611529,11992599.892282188,-81.969,6.836322840560383,-0.005228800000000001,3.4338156413432332,7279.420882613119,95.17335,-58.536926002398076,85.31952228308079,267.95,-141.35,2.285037835567225,5.527256197736165,13393196.728117608,-95.724,6.8711674417113695,-0.013227199999999948,5.083893884063965,1.0,11992599.89228219,2708712114.0246525,0.0,13393196.728117608,5362588146.164713,10
15186.16493105149,227.95970999999997,139.26371219080735,123.2321586723672,288.77,-189.95,-0.917629458324069,-0.3567972909998569,43260263.62673361,206.8,6.823058477056719,0.008769756799999936,6.458370801815704,3295.281079995133,20.7459,7.603332873701041,57.40453884489565,244.4,-223.33,0.4901650921436679,9.358652799748372,4194717.780230079,8.6505,6.210421700841544,0.012433679999999985,3.399504821484708,0.0,43260263.6267336,30352226493.783226,7.0,4194717.780230079,287635156.9094621,11
17794.32255000574,265.55245,179.53965739792164,133.3953618009477,287.13,-180.01,-1.0554977842111497,-0.45308034584106016,62586042.72183961,263.45,6.854149582631466,0.00554384,7.797205250061268,3009.8799214235833,67.6405,-38.081117209432456,54.8623725464328,184.96,-163.78,0.2914271604309348,2.0165570221527043,5579524.313086987,-23.154,6.672839086415143,0.009050464,5.187042231450438,0.0,62586042.72183959,50447006859.9398,0.0,5579524.313086987,2269519828.7639914,11
24319.047727593348,323.9905499999999,214.87494062520383,155.94565632807266,340.76,-165.61,-0.9305633045619802,-0.8384846080723487,88183350.08318406,308.77,6.838785572736491,0.009376623999999946,9.990755424727274,939.810408739988,27.82215,16.144858868105516,30.656327385060134,65.821,-139.83,-3.2927696889962452,12.764240968032652,1501784.062640403,27.131,6.798808242214195,0.010948319999999996,1.9084020321519262,0.0,88183350.08318405,72258036941.33194,0.0,1501784.0626404027,407927632.8746537,11
22092.618127944093,301.12145,206.434277490008,148.63585747707077,320.1,-175.71,-0.973306744864357,-0.7296757636718985,80949369.0425079,303.0,6.845727960596768,0.005303519999999981,9.103396472833014,1582.244924276427,36.2989,-23.271546540367705,39.777442404916215,101.27,-210.42,-1.6484959697260442,7.029193903188272,2656886.0631238157,-10.094,6.490563833146805,0.012810399999999993,3.1976785670713763,0.0,80949369.04250792,66692691209.32676,0.0,2656886.0631238157,847549576.2303612,11
26396.11174287004,338.2523,223.02404229816145,162.4688023679317,352.52,-180.84,-0.878853823943911,-0.9158449460462341,95245929.81753857,328.2,6.8320755595667455,0.0063284799999999905,9.958643635685526,2323.9320524301406,21.61135,19.328317850279774,48.20717843257517,280.5,-147.64,2.571614951406301,15.41518623896436,3374592.4201128324,15.034,6.450936402360311,0.002425840000000028,3.0314267217917052,0.0,95245929.81753856,77842716928.0374,0.0,3374592.4201128324,584659131.5759305,11
19881.76504797163,277.99769999999995,175.99798936211033,141.00271290997074,294.04,-190.38,-0.9439116941831972,-0.6411642031052773,63622178.69165388,256.34,6.847087429446138,0.0016530399999999646,7.5028744122984765,3391.7235326625073,36.15506,-10.747920141486809,58.23850558404214,288.43,-189.55,2.506380816544605,12.574534327795327,4387558.891357888,-22.974,6.4566402100181435,0.008719448000000029,3.642292813003728,0.0,63622178.69165388,48476363361.41836,1.0,4387558.891357887,460608694.0156055,11
17908.818425491634,269.20715,176.35725910951237,133.82383354803298,296.83,-177.66,-0.9029767596547349,-0.7798861302022475,61312387.28390526,259.07,6.827585267823293,0.0032391999999999825,7.38882878838709,2838.3664013686534,17.0426,16.989837761790564,53.276321207161565,299.61,-147.38,3.195425697744696,16.05742138408613,3911903.2566643134,12.957,6.235033864270969,0.01166759999999999,3.0868009111636336,0.0,61312387.28390526,48674477747.45267,0.0,3911903.2566643143,451744717.5787121,11
19928.003029665208,293.3521,196.9597632006395,141.1665790109869,305.71,-158.24,-0.9521587546002058,-0.813196769855915,73460160.33849621,282.05,6.838941208401751,0.010336399999999912,8.398375671816048,1522.4969515565108,9.77439,-0.14298080813509198,39.019186966882216,196.09,-152.52,2.093118374547436,13.400045213634275,1904669.2612300755,-4.6788,6.137453523653978,0.012312960000000006,2.644840383778574,0.0,73460160.33849618,60711315914.02967,5.0,1904669.2612300755,126811719.733172,11
13521.167917684515,236.33655,154.4005684527578,116.28055692025437,287.85,-186.48,-0.9335059352670508,-0.41717570829050166,46738240.02373029,211.22,6.8447605583522275,0.0048663199999999735,6.110592527278238,4061.1799389612374,119.631,74.85608728217426,63.72738766779349,204.55,-89.52,-0.08785422383416383,-0.9701798289273764,12090431.791439317,74.408,6.816080805074324,0.016198719999999993,5.163071852132259,0.0,46738240.0237303,37308896957.342415,0.0,12090431.79143932,8769379505.436312,11
13633.987397267414,217.0517,131.70155493365306,116.76466673299511,288.47,-210.28,-0.8882157872277464,0.015080723276347019,38755087.99848103,168.44,6.850490684366276,-0.010209600000000001,4.855888101533865,5147.7085362094795,99.45615000000001,-48.224638457234214,71.74753331097509,217.29,-242.14,0.6364017467389201,2.290858707682724,9349128.68746608,-42.707,6.769705969308923,-0.01684799999999999,5.728413699133204,0.0,38755087.99848103,27145411175.388863,0.0,9349128.687466081,3639590981.1436963,11
657.6669932597792,34.92400000000001,-17.16291409352518,25.645018878132635,71.328,-66.444,0.1866354931362511,1.0199510750057206,1191242.9994153222,-9.0824,6.623488733790535,0.019477599999999994,2.423932336480984,5161.835897996908,54.6486,-27.972262613908867,71.84591775457328,404.43,-107.91,4.039317548772542,20.700160301429815,7436298.500546729,-32.845,6.665649961855907,-6.959999999999127e-05,5.643063088463952,0.0,1191242.9994153217,460995490.1500201,1.0,7436298.500546727,1306205192.1075246,12
